Serial number of record,ID,Instrument,Prize,Px_fill,Side,Volume init,Volume fill,Date,Status,Note,Tag
1565,0x12f4,USDCHF ,0.9,0.856, Sell,798000,0,2021-02-02 00:23:48.821, Cansel, silver Butter Oil diamond, tag6 tag3 tag7 tag5
2032,0x915,GBPUSD ,1.37,1.337, Sell,383000,383000,2021-02-02 00:23:48.841,Done, Ore Soil  Goodbye Oil, tag7 tag6 tag3 tag7
6411,0x1473,USDCHF ,0.9,0.856, Sell,861000,861000,2021-02-02 00:23:49.036,Fill, silver Butter Oil diamond, tag6 tag3 tag8 tag8
7077,0xd69,USDCHF ,0.9,0.856, Sell,565000,319000,2021-02-02 00:23:49.659, PartialFill, silver Butter Oil diamond, tag6 tag3 tag8 tag8
6458,0x8df,EURJPY ,126.39,127.06, Sell,374000,0,2021-02-02 00:23:51.456,In_process,Wheat  Oil diamond silver, tag2 tag6 tag6
2100,0x547,GBPUSD ,1.37,1.337,Buy,223000,0,2021-02-02 00:23:51.643,Done, Ore Soil  Goodbye Oil, tag7 tag7 tag5
7140,0x110e,USDCHF ,0.9,0.856,Buy,718000,718000,2021-02-02 00:23:52.177,Fill, silver Butter Oil diamond, tag7 tag5 tag1 tag3
707,0xb99,USDCHF ,0.9,0.856, Sell,489000,0,2021-02-02 00:23:52.834, Cansel, silver Butter Oil diamond, tag7 tag5 tag1 tag3
4958,0x18c,EURJPY ,126.39,127.06,Buy,66000,0,2021-02-02 00:23:54.114,In_process,Wheat  Oil diamond silver, tag3 tag3 tag3 tag1
5486,0x147,EURJPY ,126.39,127.06, Sell,54000,0,2021-02-02 00:23:54.407,In_process,Wheat  Oil diamond silver, tag3 tag3 tag3 tag2
3347,0xb83,USDCHF ,0.9,0.856, Sell,485000,235000,2021-02-02 00:23:54.521, PartialFill, silver Butter Oil diamond, tag7 tag6 tag3 tag7
2486,0x516,EURJPY ,126.39,127.06, Sell,215000,0,2021-02-02 00:23:54.713,In_process,Wheat  Oil diamond silver, tag3 tag3 tag3 tag2
1424,0xba0,USDCHF ,0.9,0.856,Buy,490000,0,2021-02-02 00:23:54.772, Cansel, silver Butter Oil diamond, tag7 tag6 tag3 tag7
3167,0x4d5,USDCHF ,0.9,0.856, Sell,204000,204000,2021-02-02 00:23:55.208,Fill, silver Butter Oil diamond, tag7 tag6 tag4 tag9
904,0x6ce,EURJPY ,126.39,127.06,Buy,287000,0,2021-02-02 00:23:57.293,In_process,Wheat  Oil diamond silver, tag4 tag6 tag7
6399,0xa29,USDCHF ,0.9,0.856,Buy,428000,428000,2021-02-02 00:23:59.236,Fill, silver Butter Oil diamond, tag8 tag8 tag8 tag6
5762,0x5e5,EURJPY ,126.39,127.06,Buy,249000,0,2021-02-02 00:24:00.721,In_process,Wheat  Oil diamond silver, tag5 tag9 tag8 tag5
5374,0x14da,EURJPY ,126.39,127.06, Sell,878000,0,2021-02-02 00:24:00.949,In_process,Wheat  Oil diamond silver, tag5 tag9 tag7 tag2
6969,0x118f,USDCHF ,0.9,0.856, Sell,740000,740000,2021-02-02 00:24:02.279,Fill, silver Butter Oil diamond, tag9 tag1 tag2
6641,0x1d9,EURJPY ,126.39,127.06,Buy,78000,0,2021-02-02 00:24:03.109,In_process,Wheat  Oil diamond silver, tag6 tag2 tag5 tag9
3040,0x1311,GBPUSD ,1.37,1.337, Sell,803000,0,2021-02-02 00:24:03.411,Done, OreWheat  Goodbye Oil, tag9 tag1 tag2 tag2
594,0x415,GBPUSD ,1.37,1.337, Sell,172000,0,2021-02-02 00:24:03.565,Done, OreWheat  Goodbye Oil, tag9 tag1 tag2 tag2
4010,0x15ea,EURJPY ,126.39,127.06, Sell,923000,0,2021-02-02 00:24:05.241,In_process,Wheat  Oil diamond silver, tag7 tag4
3158,0x894,EURJPY ,126.39,127.06,Buy,362000,0,2021-02-02 00:24:05.624,In_process,Wheat  Oil diamond silver, tag7 tag4 tag1
1868,0x10a6,GBPUSD ,1.37,1.337,Buy,701000,492000,2021-02-02 00:24:05.644,Done, OreWheat  Goodbye Oil, tag9 tag1 tag3 tag4
7,0xeb0,EURJPY ,126.39,127.06, Sell,619000,0,2021-02-02 00:24:06.179,In_process,Wheat  Oil diamond silver, tag7 tag5 tag2 tag5
2986,0x15e2,EURJPY ,126.39,127.06, Sell,922000,0,2021-02-02 00:24:06.424,In_process,Wheat  Oil diamond silver, tag7 tag5 tag2 tag4
3131,0xcfd,USDCHF ,0.9,0.856,Buy,547000,0,2021-02-02 00:24:06.804, Cansel, silver Butter Oil diamond, tag2 tag5 tag9
184,0x1466,EURJPY ,126.39,127.06,Buy,859000,0,2021-02-02 00:24:08.335,In_process,Wheat  Oil diamond silver, tag8 tag7 tag7 tag5
7019,0xa88,EURJPY ,126.39,127.06,Buy,444000,0,2021-02-02 00:24:08.574,In_process,Wheat  Oil diamond silver, tag8 tag7 tag7 tag5
4490,0x1383,EURJPY ,126.39,127.06,Buy,822000,0,2021-02-02 00:24:08.702,In_process,Wheat  Oil diamond silver, tag8 tag7 tag7 tag6
6752,0x105d,EURJPY ,126.39,127.06,Buy,689000,0,2021-02-02 00:24:08.736,In_process,Wheat  Oil diamond silver, tag8 tag7 tag6 tag3
3839,0x1663,USDCHF ,0.9,0.855, Sell,943000,943000,2021-02-02 00:24:09.056,Fill, silver Butter Oil diamond, tag3 tag8 tag4
2950,0x64f,EURJPY ,126.39,127.06, Sell,266000,0,2021-02-02 00:24:09.235,In_process,Wheat  Oil diamond silver, tag8 tag8 tag9
4374,0x14f3,EURJPY ,126.39,127.06,Buy,882000,0,2021-02-02 00:24:09.556,In_process,Wheat  Oil diamond silver, tag8 tag8 tag9
1707,0x1796,GBPUSD ,1.37,1.337, Sell,993000,993000,2021-02-02 00:24:09.780,Done, OreWheat  Goodbye Oil, tag3 tag6 tag8
6339,0x15ff,USDCHF ,0.9,0.855, Sell,926000,0,2021-02-02 00:24:09.944, Cansel, silver Butter Oil diamond, tag3 tag8 tag5
2392,0x942,GBPUSD ,1.37,1.336, Sell,390000,0,2021-02-02 00:24:10.537,Done, OreWheat  Goodbye Oil, tag3 tag6 tag9
1542,0x170a,GBPUSD ,1.37,1.337,Buy,970000,970000,2021-02-02 00:24:10.942,Done, OreWheat  Goodbye Oil, tag3 tag6 tag9
5158,0x817,EURJPY ,126.39,127.06, Sell,341000,0,2021-02-02 00:24:12.046,In_process,Wheat  Oil diamond silver, tag9 tag1 tag6 tag5
580,0x166a,EURJPY ,126.39,127.07,Buy,944000,0,2021-02-02 00:24:14.127,In_process,Wheat  Oil diamond silver, tag3 tag1 tag6
6494,0x1c5,EURJPY ,126.39,127.07,Buy,75000,0,2021-02-02 00:24:14.271,In_process,Wheat  Oil diamond silver, tag3 tag3
2394,0xd64,EURJPY ,126.39,127.07, Sell,564000,0,2021-02-02 00:24:14.551,In_process,Wheat  Oil diamond silver, tag3 tag1 tag6
3542,0x1350,EURJPY ,126.39,127.07, Sell,814000,0,2021-02-02 00:24:14.840,In_process,Wheat  Oil diamond silver, tag3 tag1 tag5
3514,0xf1c,EURJPY ,126.39,127.07,Buy,637000,0,2021-02-02 00:24:16.545,In_process,Wheat  Oil diamond silver, tag1 tag5 tag5 tag4
4714,0xed1,EURJPY ,126.39,127.07,Buy,624000,0,2021-02-02 00:24:16.626,In_process,Wheat  Oil diamond silver, tag1 tag5 tag5 tag4
3042,0x8f6,EURJPY ,126.39,127.07,Buy,378000,0,2021-02-02 00:24:16.804,In_process,Wheat  Oil diamond silver, tag1 tag5 tag5 tag4
522,0x16ab,GBPUSD ,1.37,1.336, Sell,955000,955000,2021-02-02 00:24:17.436,Done, OreWheat  Goodbye Oil, tag1 tag5 tag6
4318,0x131b,EURJPY ,126.39,127.07, Sell,805000,0,2021-02-02 00:24:19.166,In_process,Wheat  Oil diamond silver, tag2 tag8 tag2 tag9
2430,0x5c3,EURJPY ,126.39,127.07, Sell,243000,0,2021-02-02 00:24:19.954,In_process,Wheat  Oil diamond silver, tag2 tag8 tag2 tag9
5522,0x86a,EURJPY ,126.39,127.07, Sell,355000,0,2021-02-02 00:24:20.558,In_process,Wheat  Oil diamond silver, tag2 tag9 tag5 tag5
2306,0x8f4,EURJPY ,126.39,127.07,Buy,377000,0,2021-02-02 00:24:20.818,In_process,Wheat  Oil diamond silver, tag2 tag9 tag5 tag5
357,0x19d,GBPUSD ,1.37,1.336, Sell,68000,0,2021-02-02 00:24:22.188,Done, OreWheat  Goodbye Oil, tag2 tag7 tag3 tag1
4050,0x126b,EURJPY ,126.39,127.07,Buy,776000,0,2021-02-02 00:24:22.880,In_process,Wheat  Oil diamond silver, tag3 tag1 tag9 tag4
5211,0xbf4,USDCHF ,0.9,0.855,Buy,504000,0,2021-02-02 00:24:22.883, Cansel, silver Butter Oil diamond, tag3 tag1 tag8
6050,0x474,EURJPY ,126.39,127.07, Sell,188000,0,2021-02-02 00:24:25.062,In_process,Wheat  Oil diamond Soil , tag4 tag4 tag7 tag1
5084,0x914,GBPUSD ,1.37,1.336,Buy,383000,147000,2021-02-02 00:24:25.137,Done, OreWheat  Goodbye Oil, tag2 tag8 tag5 tag4
1192,0x26c,EURJPY ,126.39,127.07,Buy,102000,0,2021-02-02 00:24:25.510,In_process,Wheat  Oil diamond Soil , tag4 tag4 tag7 tag2
3899,0x10b4,USDCHF ,0.9,0.855,Buy,704000,0,2021-02-02 00:24:26.721, Cansel, silver Butter Oil diamond, tag4 tag2 tag5 tag6
4238,0x91b,EURJPY ,126.39,127.07, Sell,384000,0,2021-02-02 00:24:28.983,In_process,Wheat  Oil diamond Soil , tag5 tag7 tag4 tag6
3442,0x1783,EURJPY ,126.39,127.07, Sell,990000,0,2021-02-02 00:24:29.682,In_process,Wheat  Oil diamond Soil , tag5 tag8 tag6 tag1
5747,0xaed,USDCHF ,0.9,0.855, Sell,460000,212000,2021-02-02 00:24:30.391, PartialFill, silver Butter Oil diamond, tag5 tag4 tag9 tag3
473,0x154a,USDCHF ,0.9,0.855,Buy,897000,897000,2021-02-02 00:24:33.105,Fill, silver Butter Oil diamond, tag5 tag5 tag2 tag9
5431,0x1004,USDCHF ,0.9,0.855, Sell,675000,675000,2021-02-02 00:24:33.297,Fill, silver Butter Oil diamond, tag5 tag5 tag2 tag9
5910,0x1121,EURJPY ,126.39,127.07,Buy,722000,0,2021-02-02 00:24:34.132,In_process,Wheat  Oil diamond Soil , tag7 tag3 tag7 tag5
5954,0xd5f,EURJPY ,126.39,127.07,Buy,563000,0,2021-02-02 00:24:34.968,In_process,Wheat  Oil diamond Soil , tag7 tag3 tag7 tag4
5796,0x76f,GBPUSD ,1.37,1.336, Sell,313000,98000,2021-02-02 00:24:35.979,Done, OreWheat  Goodbye Oil, tag4 tag1 tag1 tag4
2619,0x142e,USDCHF ,0.9,0.855, Sell,850000,850000,2021-02-02 00:24:36.250,Fill, silver Butter Oil diamond, tag6 tag7 tag5 tag4
326,0xa62,USDCHF ,0.9,0.855, Sell,438000,0,2021-02-02 00:24:37.720, Cansel, silver Butter Oil diamond, tag6 tag7 tag6 tag6
6171,0x16f8,USDCHF ,0.9,0.855, Sell,967000,0,2021-02-02 00:24:40.668, Cansel, silver Butter Oil diamond, tag7 tag9 tag9 tag2
1543,0x2ea,EURJPY ,126.39,127.08, Sell,123000,0,2021-02-02 00:24:43.407,In_process,Wheat  Oil diamond Soil , tag2 tag9 tag3
3071,0x820,USDCHF ,0.9,0.855, Sell,343000,118000,2021-02-02 00:24:43.663, PartialFill, silver Butter Oil diamond, tag7 tag2 tag7
2672,0xf8c,GBPUSD ,1.37,1.336, Sell,655000,655000,2021-02-02 00:24:44.610,Done, OreWheat  Goodbye Oil, tag5 tag4 tag6 tag3
3619,0x13ca,USDCHF ,0.9,0.855, Sell,834000,0,2021-02-02 00:24:45.783, Cansel, silver Butter Oil diamond, tag8 tag1 tag4 tag1
552,0xbd9,GBPUSD ,1.37,1.336,Buy,499000,0,2021-02-02 00:24:46.485,Done, OreWheat  Goodbye Oil, tag5 tag4 tag7 tag5
6250,0x174d,EURJPY ,126.39,127.08, Sell,981000,0,2021-02-02 00:24:48.043,In_process,Wheat  Oil diamond Soil , tag2 tag7 tag1 tag8
6122,0x15e4,EURJPY ,126.39,127.08,Buy,922000,0,2021-02-02 00:24:48.973,In_process,Wheat  Oil diamond Soil , tag2 tag7 tag1 tag8
3938,0x7a4,EURJPY ,126.39,127.08, Sell,322000,0,2021-02-02 00:24:49.475,In_process,Wheat  Oil diamond Soil , tag2 tag8 tag4 tag5
1294,0x156a,EURJPY ,126.39,127.08, Sell,902000,0,2021-02-02 00:24:51.146,In_process,Wheat  Oil diamond Soil , tag3 tag8 tag3
2590,0x10ae,EURJPY ,126.39,127.08, Sell,703000,0,2021-02-02 00:24:51.524,In_process,Wheat  Oil diamond Soil , tag3 tag8 tag4
6080,0x218,GBPUSD ,1.37,1.336,Buy,89000,8000,2021-02-02 00:24:51.748,Done, OreWheat  Goodbye Oil, tag6 tag6
5144,0x446,GBPUSD ,1.37,1.336, Sell,180000,33000,2021-02-02 00:24:51.766,Done, OreWheat  Goodbye Oil, tag6 tag6
1473,0x1634,GBPUSD ,1.37,1.336, Sell,935000,874000,2021-02-02 00:24:51.793,Done, OreWheat  Goodbye Oil, tag6 tag6
58,0x1316,EURJPY ,126.39,127.08, Sell,804000,0,2021-02-02 00:24:53.141,In_process,Wheat  Oil diamond Soil , tag4 tag2 tag3 tag5
1030,0xbc,EURJPY ,126.39,127.08, Sell,31000,0,2021-02-02 00:24:54.219,In_process,Wheat  Oil diamond Soil , tag4 tag3 tag6 tag2
6773,0xe1,EURJPY ,126.39,127.08, Sell,38000,0,2021-02-02 00:24:54.451,In_process,Wheat  Oil diamond Soil , tag4 tag3 tag6 tag1
5919,0x1479,USDCHF ,0.9,0.855,Buy,862000,0,2021-02-02 00:24:55.903, Cansel, silver Butter Oil diamond, tag6 tag4
1773,0x132d,GBPUSD ,1.37,1.336,Buy,808000,808000,2021-02-02 00:24:56.174,Done, OreWheat  Goodbye Oil, tag7 tag8 tag3 tag5
5054,0x111,EURJPY ,126.39,127.08, Sell,45000,0,2021-02-02 00:24:56.675,In_process,Wheat  Oil diamond Soil , tag5 tag5
3766,0x108d,EURJPY ,126.39,127.08, Sell,697000,0,2021-02-02 00:24:57.421,In_process,Wheat  Oil diamond Soil , tag5 tag6 tag2 tag4
4096,0x5df,GBPUSD ,1.37,1.336,Buy,248000,62000,2021-02-02 00:24:57.427,Done, OreWheat  Goodbye Oil, tag7 tag8 tag4 tag6
2160,0xa24,GBPUSD ,1.37,1.336, Sell,427000,183000,2021-02-02 00:24:58.433,Done, OreWheat  Goodbye Oil, tag7 tag8 tag4 tag7
2142,0x9d7,EURJPY ,126.39,127.08,Buy,415000,0,2021-02-02 00:24:59.136,In_process,Wheat  Oil diamond Soil , tag6 tag8 tag7 tag5
13,0x1541,EURJPY ,126.39,127.08, Sell,895000,0,2021-02-02 00:24:59.311,In_process,Wheat  Oil diamond Soil , tag6 tag8 tag7 tag5
3678,0xc59,EURJPY ,126.39,127.08, Sell,520000,0,2021-02-02 00:25:00.200,In_process,Wheat  Oil diamond Soil , tag6 tag9 tag3
1478,0xa14,USDCHF ,0.9,0.854,Buy,425000,425000,2021-02-02 00:25:01.089,Fill, silver Butter Oil diamond, tag1 tag9 tag2
5655,0x1674,USDCHF ,0.9,0.854, Sell,946000,895000,2021-02-02 00:25:01.456, PartialFill, silver Butter Oil diamond, tag1 tag9 tag1
3487,0x593,USDCHF ,0.9,0.854, Sell,235000,55000,2021-02-02 00:25:01.470, PartialFill, silver Butter Oil diamond, tag1 tag9 tag1
2995,0x1214,USDCHF ,0.9,0.854,Buy,762000,0,2021-02-02 00:25:01.693, Cansel, silver Butter Oil diamond, tag1 tag9 tag1
5766,0xcd7,EURJPY ,126.39,127.08,Buy,541000,0,2021-02-02 00:25:02.397,In_process,Wheat  Oil diamond Soil , tag7 tag1 tag5 tag3
1892,0x18b,GBPUSD ,1.37,1.336, Sell,65000,65000,2021-02-02 00:25:04.540,Done, OreWheat  Goodbye Oil, tag8 tag8 tag3
3332,0x4e2,GBPUSD ,1.37,1.336, Sell,206000,43000,2021-02-02 00:25:04.545,Done, OreWheat  Goodbye Oil, tag8 tag8 tag3
5758,0x15a,EURJPY ,126.39,127.08, Sell,57000,0,2021-02-02 00:25:05.033,In_process,Wheat  Oil diamond Soil , tag8 tag4 tag2 tag8
5134,0x409,EURJPY ,126.39,127.08,Buy,170000,0,2021-02-02 00:25:05.107,In_process,Wheat  Oil diamond Soil , tag8 tag4 tag1 tag6
4143,0x10f8,USDCHF ,0.9,0.854,Buy,715000,0,2021-02-02 00:25:05.731, Cansel, silver Butter Oil diamond, tag2 tag1 tag4 tag8
1919,0x682,USDCHF ,0.9,0.854,Buy,274000,0,2021-02-02 00:25:05.753, Cansel, silver Butter Oil diamond, tag2 tag1 tag4 tag8
2314,0x120a,EURJPY ,126.39,127.08,Buy,760000,0,2021-02-02 00:25:06.727,In_process,Wheat  Oil diamond Soil , tag8 tag5 tag4 tag2
3738,0x78b,EURJPY ,126.39,127.08,Buy,318000,0,2021-02-02 00:25:06.848,In_process,Wheat  Oil diamond Soil , tag8 tag5 tag4 tag3
5995,0x9e0,USDCHF ,0.9,0.854,Buy,416000,173000,2021-02-02 00:25:07.618, PartialFill, silver Butter Oil diamond, tag2 tag2 tag6 tag2
2798,0x7e,EURJPY ,126.39,127.08,Buy,21000,0,2021-02-02 00:25:09.420,In_process,Wheat  Oil diamond Soil , tag9 tag8 tag1 tag8
1488,0x1242,GBPUSD ,1.37,1.336,Buy,769000,591000,2021-02-02 00:25:09.431,Done, OreWheat  Oil Oil, tag9 tag2 tag1 tag8
3280,0x108c,GBPUSD ,1.37,1.336, Sell,697000,0,2021-02-02 00:25:10.106,Done, OreWheat  Oil Oil, tag9 tag2 tag1 tag9
6851,0x78d,EURJPY ,126.39,126.39, Sell,318000,0,2021-02-02 00:25:11.014,In_process,Wheat  Oil diamond Soil , tag6 tag9
379,0xa6b,EURJPY ,126.39,126.39, Sell,439000,0,2021-02-02 00:25:11.190,In_process,Wheat  Oil diamond Soil , tag7 tag1
797,0xf2c,USDCHF ,0.9,0.854, Sell,639000,639000,2021-02-02 00:25:11.204,Fill, silver Butter Oil diamond, tag3 tag4 tag9
3498,0x12da,EURJPY ,126.39,126.39,Buy,794000,0,2021-02-02 00:25:11.256,In_process,Wheat  Oil diamond Soil , tag6 tag9
4170,0x62c,EURJPY ,126.39,126.39, Sell,260000,0,2021-02-02 00:25:11.587,In_process,Wheat  Oil diamond Soil , tag7 tag1
610,0xdf0,EURJPY ,126.39,126.39, Sell,587000,0,2021-02-02 00:25:12.214,In_process,Wheat  Oil diamond Soil , tag1 tag9 tag5
3455,0xf85,USDCHF ,0.9,0.854, Sell,654000,428000,2021-02-02 00:25:15.492, PartialFill, silver Butter Oil diamond, tag4 tag6 tag4 tag6
2775,0xd23,USDCHF ,0.9,0.854, Sell,554000,554000,2021-02-02 00:25:16.095,Fill, silver Butter Oil diamond, tag4 tag6 tag5 tag9
2343,0x82e,USDCHF ,0.9,0.854,Buy,345000,345000,2021-02-02 00:25:16.326,Fill, silver Butter Oil diamond, tag4 tag6 tag5 tag9
2212,0x1509,GBPUSD ,1.37,1.336,Buy,886000,785000,2021-02-02 00:25:16.830,Done, OreWheat  Oil Oil, tag4 tag5 tag5
6728,0xcb7,EURJPY ,126.39,126.39, Sell,536000,0,2021-02-02 00:25:17.235,In_process,Wheat  Oil diamond Soil , tag2 tag6 tag9
2894,0x3,EURJPY ,126.39,126.39,Buy,1000,0,2021-02-02 00:25:17.550,In_process,Wheat  Oil diamond Soil , tag2 tag6 tag1 tag2
3914,0x1d4,EURJPY ,126.39,126.39, Sell,77000,0,2021-02-02 00:25:17.844,In_process,Wheat  Oil diamond Soil , tag2 tag6 tag1 tag2
3672,0x94c,GBPUSD ,1.37,1.336,Buy,392000,0,2021-02-02 00:25:18.195,Done, OreWheat  Oil Oil, tag5 tag6 tag7
6046,0x10c9,EURJPY ,126.39,126.39,Buy,707000,0,2021-02-02 00:25:20.789,In_process,Wheat  Oil diamond Soil , tag3 tag9 tag7 tag4
4194,0xba2,EURJPY ,126.39,126.39, Sell,490000,0,2021-02-02 00:25:22.182,In_process,Wheat  Oil diamond Soil , tag4 tag1 tag2 tag5
116,0x2a1,USDJPY ,105.02,104.56,Buy,111000,13000,2021-02-02 00:25:23.488, PartialFill, silver Butter Oil diamond, tag6 tag2 tag2
5574,0x1124,EURJPY ,126.39,126.39,Buy,722000,0,2021-02-02 00:25:23.619,In_process,Wheat  Oil diamond Soil , tag4 tag2 tag5 tag3
2046,0x120e,EURJPY ,126.39,126.39,Buy,761000,0,2021-02-02 00:25:25.589,In_process,Wheat  Oil diamond Soil , tag5 tag4 tag9
650,0xa98,USDJPY ,105.02,104.56, Sell,446000,199000,2021-02-02 00:25:25.637, PartialFill, silver Butter Oil diamond, tag6 tag1 tag4 tag6
6030,0x23f,EURJPY ,126.39,126.39,Buy,95000,0,2021-02-02 00:25:26.155,In_process,Wheat  Oil diamond Soil , tag5 tag5 tag2 tag8
685,0xfe4,EURJPY ,126.39,126.39, Sell,669000,0,2021-02-02 00:25:26.559,In_process,Wheat  Oil diamond Soil , tag5 tag5 tag2 tag8
570,0x11a9,GBPUSD ,1.37,1.335, Sell,744000,744000,2021-02-02 00:25:27.588,Done, OreWheat  Oil Oil, tag1 tag7 tag1 tag6
741,0x804,GBPUSD ,1.37,1.335, Sell,338000,338000,2021-02-02 00:25:27.913,Done, OreWheat  Oil Oil, tag1 tag7 tag1 tag6
6014,0xeb8,EURJPY ,126.39,126.39, Sell,620000,0,2021-02-02 00:25:28.881,In_process,Wheat  Oil diamond Soil , tag6 tag7 tag7 tag8
4064,0x1391,GBPUSD ,1.37,1.335, Sell,824000,824000,2021-02-02 00:25:31.120,Done, OreWheat  Oil Oil, tag2 tag9 tag4
1005,0xd1c,GBPUSD ,1.37,1.335, Sell,552000,0,2021-02-02 00:25:31.476,Done, OreWheat  Oil Oil, tag2 tag9 tag4
2059,0x176c,USDJPY ,105.02,104.56, Sell,987000,974000,2021-02-02 00:25:31.532, PartialFill, silver Butter Oil diamond, tag7 tag4 tag7
427,0x122f,EURJPY ,126.39,126.39,Buy,766000,0,2021-02-02 00:25:31.739,In_process,Wheat  Oil diamond Soil , tag7 tag4 tag4
6116,0x155c,GBPUSD ,1.37,1.335,Buy,900000,0,2021-02-02 00:25:32.045,Done, OreWheat  Oil Oil, tag2 tag9 tag4 tag1
7085,0x34f,EURJPY ,126.39,126.39,Buy,140000,0,2021-02-02 00:25:32.081,In_process,Wheat  Oil diamond Soil , tag7 tag1 tag7
192,0x1629,GBPUSD ,1.37,1.335, Sell,933000,871000,2021-02-02 00:25:32.233,Done, OreWheat  Oil Oil, tag2 tag9 tag4 tag1
840,0x11d6,GBPUSD ,1.37,1.335,Buy,751000,751000,2021-02-02 00:25:32.561,Done, OreWheat  Oil Oil, tag2 tag9 tag4 tag1
4622,0x13d7,EURJPY ,126.39,126.39,Buy,836000,0,2021-02-02 00:25:32.666,In_process,Wheat  Oil diamond Soil , tag7 tag1 tag7 tag1
856,0x171f,EURJPY ,126.39,126.39, Sell,974000,0,2021-02-02 00:25:32.701,In_process,Wheat  Oil diamond Soil , tag7 tag1 tag6 tag8
2492,0x160d,GBPUSD ,1.37,1.335, Sell,929000,863000,2021-02-02 00:25:32.815,Done, OreWheat  Oil Oil, tag2 tag9 tag4 tag1
7029,0x1310,USDJPY ,105.02,104.56, Sell,803000,645000,2021-02-02 00:25:33.382, PartialFill, silver Butter Oil diamond, tag8 tag5 tag2 tag1
2862,0x1760,EURJPY ,126.39,126.39, Sell,985000,0,2021-02-02 00:25:34.571,In_process,Wheat  Oil diamond Soil , tag8 tag3 tag6
4690,0x14c8,EURJPY ,126.39,126.39,Buy,875000,0,2021-02-02 00:25:35.049,In_process,Wheat  Oil diamond Soil , tag8 tag4 tag4 tag6
463,0x174e,EURJPY ,126.39,126.39,Buy,982000,0,2021-02-02 00:25:35.571,In_process,Wheat  Oil diamond Soil , tag8 tag4 tag4 tag6
7070,0x1344,EURJPY ,126.39,126.39,Buy,812000,0,2021-02-02 00:25:37.228,In_process,Wheat  Oil diamond Soil , tag9 tag6 tag7 tag1
283,0x56,EURJPY ,126.39,126.39,Buy,15000,0,2021-02-02 00:25:37.842,In_process,Wheat  Oil diamond Soil , tag9 tag6 tag8 tag4
4002,0xa4,EURJPY ,126.39,126.39,Buy,27000,0,2021-02-02 00:25:37.909,In_process,Wheat  Oil diamond Soil , tag9 tag6 tag8 tag4
2136,0x1345,GBPUSD ,1.37,1.335, Sell,812000,812000,2021-02-02 00:25:37.943,Done, OreWheat  Oil Oil, tag3 tag1 tag7 tag6
5690,0xc30,EURJPY ,126.39,126.39, Sell,514000,0,2021-02-02 00:25:38.149,In_process,Wheat  Oil diamond Soil , tag9 tag7 tag1 tag1
3142,0xc61,EURJPY ,126.39,126.39, Sell,522000,0,2021-02-02 00:25:38.429,In_process,Wheat  Oil diamond Soil , tag9 tag7 tag1 tag1
516,0x165f,GBPUSD ,1.37,1.335,Buy,942000,0,2021-02-02 00:25:39.559,Done, OreWheat  Oil Oil, tag3 tag1 tag8 tag8
1210,0x126e,EURJPY ,126.39,126.39,Buy,776000,0,2021-02-02 00:25:40.675,In_process,Bercut Oil diamond Soil , tag9 tag5 tag9
4463,0xb8,USDJPY ,105.02,104.56, Sell,31000,0,2021-02-02 00:25:40.964, Cansel, silver Butter Oil diamond, tag9 tag8 tag9 tag4
6662,0x15d,EURJPY ,126.39,127.1, Sell,58000,0,2021-02-02 00:25:41.562,In_process,Bercut Oil diamond Soil , tag8 tag7
1035,0xbaa,GBPUSD ,1.37,1.335,Buy,492000,492000,2021-02-02 00:25:42.869,Done, OreWheat  Oil Oil, tag3 tag2 tag1
2822,0x12f6,EURJPY ,126.39,127.1,Buy,799000,0,2021-02-02 00:25:43.065,In_process,Bercut Oil diamond Soil , tag1 tag2 tag2 tag4
1854,0x92c,EURJPY ,126.39,127.1,Buy,387000,0,2021-02-02 00:25:46.101,In_process,Bercut Oil diamond Soil , tag2 tag5 tag1 tag5
6110,0x870,EURJPY ,126.39,127.1, Sell,356000,0,2021-02-02 00:25:46.551,In_process,Bercut Oil diamond Soil , tag2 tag5 tag1 tag6
1696,0xe00,EURJPY ,126.39,127.1,Buy,590000,0,2021-02-02 00:25:48.545,In_process,Bercut Oil diamond Soil , tag3 tag7 tag4 tag1
2722,0xc9d,EURJPY ,126.39,127.1,Buy,531000,0,2021-02-02 00:25:49.029,In_process,Bercut Oil diamond Soil , tag3 tag8 tag7 tag8
1363,0xb96,EURJPY ,126.39,127.1,Buy,488000,0,2021-02-02 00:25:49.251,In_process,Bercut Oil diamond Soil , tag3 tag8 tag7 tag8
1399,0x953,EURJPY ,126.39,127.1, Sell,393000,0,2021-02-02 00:25:49.751,In_process,Bercut Oil diamond Soil , tag3 tag8 tag7 tag8
6583,0xf86,USDJPY ,105.02,104.55,Buy,654000,428000,2021-02-02 00:25:50.574, PartialFill, silver Goodbye Oil diamond, tag1 tag3 tag9 tag3
560,0x7e6,USDJPY ,105.02,104.55, Sell,333000,0,2021-02-02 00:25:50.842, Cansel, silver Goodbye Oil diamond, tag1 tag3 tag9 tag3
1455,0x1fa,GBPUSD ,1.37,1.335,Buy,84000,84000,2021-02-02 00:25:51.105,Done, OreWheat  Oil Oil, tag5 tag5 tag5
1113,0xfd1,GBPUSD ,1.37,1.335,Buy,666000,666000,2021-02-02 00:25:51.306,Done, OreWheat  Oil Oil, tag5 tag5 tag5
